county_code,county_name,county_name1,clan_num,prov,prov1,startlng0,startlat0,auxiliary
362329,余干县(余干镇),余干县,4,江西,江西省,116.7016,28.707866,江西省余干县
362330,波阳县(鄱阳镇),波阳县,2,江西,江西省,116.70761,28.997998,江西省波阳县
362331,万年县(陈营镇),万年县,13,江西,江西省,117.07668,28.69993,江西省万年县
362334,婺源县(紫阳镇),婺源县,211,江西,江西省,117.85763,29.270151,江西省婺源县
362401,吉安市,吉安市,56,江西,江西省,115.00051,27.119727,江西省吉安市
362402,井冈山市,井冈山市,11,江西,江西省,114.29556,26.75371,江西省井冈山市
362421,吉安县(敦厚镇),吉安县,56,江西,江西省,114.93134,27.031202,江西省吉安县
362422,吉水县(文峰镇),吉水县,13,江西,江西省,115.13468,27.197607,江西省吉水县
362424,新干县(金川镇),新干县,1,江西,江西省,115.4022,27.749798,江西省新干县
362425,永丰县(恩江镇),永丰县,9,江西,江西省,115.43726,27.334823,江西省永丰县
362426,泰和县(澄江镇),泰和县,46,江西,江西省,114.88526,26.804372,江西省泰和县
362427,遂川县(泉江镇),遂川县,59,江西,江西省,114.52728,26.323891,江西省遂川县
362428,万安县(芙蓉镇),万安县,21,江西,江西省,114.78768,26.470805,江西省万安县
362429,安福县(平都镇),安福县,35,江西,江西省,114.61585,27.378636,江西省安福县
362430,永新县(禾川镇),永新县,36,江西,江西省,114.24993,26.971132,江西省永新县
362502,临川市,临川市,3,江西,江西省,116.31849,27.940459,江西省临川市
362522,南城县(建昌镇),南城县,18,江西,江西省,116.64568,27.578705,江西省南城县
362523,黎川县(日峰镇),黎川县,14,江西,江西省,116.90069,27.283572,江西省黎川县
362524,南丰县(琴城镇),南丰县,39,江西,江西省,116.54033,27.265835,江西省南丰县
362525,崇仁县(巴山镇),崇仁县,14,江西,江西省,116.06281,27.769662,江西省崇仁县
362526,乐安县(敖溪镇),乐安县,12,江西,江西省,115.84835,27.425759,江西省乐安县
362527,宜黄县(凤冈镇),宜黄县,29,江西,江西省,116.22878,27.551722,江西省宜黄县
362528,金溪县(秀谷镇),金溪县,6,江西,江西省,116.78635,27.922953,江西省金溪县
362532,广昌县(旴江镇),广昌县,4,江西,江西省,116.28395,26.840774,江西省广昌县
370101,济南市,济南市,10,山东,山东省,117.1264,36.656554,山东省济南市
370123,长清县(长清镇),长清县,4,山东,山东省,116.75839,36.560216,山东省长清县
370124,平阴县(平阴镇),平阴县,6,山东,山东省,116.46262,36.294861,山东省平阴县
370126,商河县(商河镇),商河县,3,山东,山东省,117.16353,37.314971,山东省商河县
370181,章丘市,章丘市,14,山东,山东省,117.53257,36.685533,山东省章丘市
370201,青岛市,青岛市,3,山东,山东省,120.38946,36.072227,山东省青岛市
370281,胶州市,胶州市,4,山东,山东省,120.03954,36.270349,山东省胶州市
370282,即墨市,即墨市,39,山东,山东省,120.45354,36.394749,山东省即墨市
370283,平度市,平度市,7,山东,山东省,119.9767,36.759936,山东省平度市
370284,胶南市,胶南市,1,山东,山东省,120.20455,35.966383,山东省胶南市
370285,莱西市,莱西市,2,山东,山东省,120.52456,36.893956,山东省莱西市
370301,淄博市,淄博市,170,山东,山东省,118.06145,36.819086,山东省淄博市
370321,桓台县(索镇),桓台县,28,山东,山东省,118.11621,36.955022,山东省桓台县
370322,高青县(田镇),高青县,4,山东,山东省,117.8227,37.176418,山东省高青县
370401,枣庄市,枣庄市,4,山东,山东省,117.33054,34.815994,山东省枣庄市
370481,滕州市,滕州市,16,山东,山东省,117.17257,35.120035,山东省滕州市
370522,利津县(利津镇),利津县,4,山东,山东省,118.26162,37.49586,山东省利津县
370523,广饶县(广饶镇),广饶县,4,山东,山东省,118.426,37.060489,山东省广饶县
370601,烟台市,烟台市,9,山东,山东省,121.45442,37.470038,山东省烟台市
370681,龙口市,龙口市,28,山东,山东省,120.48537,37.652555,山东省龙口市
370682,莱阳市,莱阳市,22,山东,山东省,120.71841,36.984636,山东省莱阳市
370683,莱州市,莱州市,13,山东,山东省,119.94859,37.182637,山东省莱州市
370684,蓬莱市,蓬莱市,14,山东,山东省,117.02744,36.674857,山东省蓬莱市
370685,招远市,招远市,6,山东,山东省,120.4406,37.361137,山东省招远市
370686,牺霞市,牺霞市,217,山东,山东省,117.02744,36.674857,山东省牺霞市
370687,海阳市,海阳市,8,山东,山东省,121.18046,36.69327,山东省海阳市
370701,潍坊市,潍坊市,15,山东,山东省,119.16838,36.712652,山东省潍坊市
370724,临朐县(临朐镇),临朐县,4,山东,山东省,118.54945,36.51913,山东省临朐县
370725,昌乐县(昌乐镇),昌乐县,3,山东,山东省,118.83649,36.712996,山东省昌乐县
370781,青州市,青州市,7,山东,山东省,118.48654,36.690417,山东省青州市
370782,诸城市,诸城市,20,山东,山东省,119.4164,36.002009,山东省诸城市
370783,寿光市,寿光市,2,山东,山东省,118.796268,36.862152,山东省寿光市
370784,安丘市,安丘市,10,山东,山东省,119.22561,36.483842,山东省安丘市
370785,高密市,高密市,28,山东,山东省,119.76241,36.388957,山东省高密市
370786,昌邑市,昌邑市,18,山东,山东省,119.40441,36.865161,山东省昌邑市
370801,济宁市,济宁市,16,山东,山东省,116.59361,35.420177,山东省济宁市
370826,微山县(夏镇),微山县,3,山东,山东省,117.13955,34.821296,山东省微山县
370828,金乡县(金乡镇),金乡县,13,山东,山东省,116.31853,35.072569,山东省金乡县
370829,嘉祥县(嘉祥镇),嘉祥县,3,山东,山东省,116.34861,35.413255,山东省嘉祥县
370830,汶上县(汶上镇),汶上县,5,山东,山东省,116.50544,35.717055,山东省汶上县
370881,曲阜市,曲阜市,33,山东,山东省,116.99342,35.587372,山东省曲阜市
370882,茺州市,茺州市,2,山东,山东省,117.02744,36.674857,山东省茺州市
370883,邹城市,邹城市,5,山东,山东省,117.0144,35.407521,山东省邹城市
370901,泰安市,泰安市,33,山东,山东省,117.09449,36.205858,山东省泰安市
370921,宁阳县(宁阳镇),宁阳县,9,山东,山东省,116.81258,35.764539,山东省宁阳县
370923,东平县(东平镇),东平县,3,山东,山东省,116.47759,35.941908,山东省东平县
370982,新泰市,新泰市,1,山东,山东省,117.77461,35.91462,山东省新泰市
370983,肥城市,肥城市,3,山东,山东省,116.7754,36.188811,山东省肥城市
371001,威海市,威海市,2,山东,山东省,122.12754,37.516431,山东省威海市
371081,文登市,文登市,9,山东,山东省,122.06443,37.200113,山东省文登市
371082,荣成市,荣成市,2,山东,山东省,122.4925,37.171318,山东省荣成市
371083,乳山市,乳山市,3,山东,山东省,121.54643,36.925177,山东省乳山市
371101,日照市,日照市,22,山东,山东省,119.53342,35.422839,山东省日照市
371122,莒县(城阳镇),莒县,6,山东,山东省,118.87571,35.596872,山东省莒县
371201,莱芜市,莱芜市,8,山东,山东省,117.66659,36.208841,山东省莱芜市
371301,临沂市,临沂市,10,山东,山东省,118.36353,35.110671,山东省临沂市
371322,郯城县(郯城镇),郯城县,1,山东,山东省,118.37359,34.619226,山东省郯城县
371323,沂水县(沂水镇),沂水县,9,山东,山东省,118.63462,35.796181,山东省沂水县
371325,费县(费城镇),费县,1,山东,山东省,117.98443,35.272304,山东省费县
371327,莒南县(十字路镇),莒南县,6,山东,山东省,118.84154,35.180812,山东省莒南县
371329,临沭县(临沭镇),临沭县,18,山东,山东省,118.65749,34.926019,山东省临沭县
371401,德州市,德州市,10,山东,山东省,116.36556,37.441308,山东省德州市
371421,陵县(陵城镇),陵县,1,山东,山东省,116.94608,35.541103,山东省陵县
371422,宁津县(宁津镇),宁津县,5,山东,山东省,116.80654,37.658019,山东省宁津县
371423,庆云县(庆云镇),庆云县,4,山东,山东省,117.39547,37.789674,山东省庆云县
371424,临邑县(临邑镇),临邑县,2,山东,山东省,116.87727,37.219255,山东省临邑县
371425,齐河县(晏城镇),齐河县,5,山东,山东省,116.76939,36.789945,山东省齐河县
371427,夏津县(夏津镇),夏津县,2,山东,山东省,116.00853,36.954155,山东省夏津县
371481,乐陵市,乐陵市,14,山东,山东省,117.23841,37.735925,山东省乐陵市
371482,禹城市,禹城市,1,山东,山东省,116.64437,36.940242,山东省禹城市
371501,聊城市,聊城市,3,山东,山东省,115.99159,36.462758,山东省聊城市
371521,阳谷县(阳谷镇),阳谷县,3,山东,山东省,115.7984,36.120816,山东省阳谷县
371522,莘县(城关镇),莘县,2,山东,山东省,115.6774,36.239907,山东省莘县
371523,茌平县(茌平镇),茌平县,6,山东,山东省,117.02744,36.674857,山东省茌平县
371524,东阿县(铜城镇),东阿县,1,山东,山东省,116.25449,36.340958,山东省东阿县
371526,高唐县(高唐镇),高唐县,1,山东,山东省,116.2356,36.851591,山东省高唐县
371581,临清市,临清市,1,山东,山东省,115.71147,36.844289,山东省临清市
372301,滨州市,滨州市,10,山东,山东省,117.9774,37.388196,山东省滨州市
372321,惠民县(惠民镇),惠民县,4,山东,山东省,117.51651,37.495803,山东省惠民县
372323,阳信县(阳信镇),阳信县,1,山东,山东省,117.58444,37.647338,山东省阳信县
372324,无棣县(无棣镇),无棣县,8,山东,山东省,117.63246,37.777567,山东省无棣县
372325,沾化县(富国镇),沾化县,2,山东,山东省,118.10545,37.705298,山东省沾化县
372330,邹平县(邹平镇),邹平县,20,山东,山东省,117.74948,36.870032,山东省邹平县
372901,菏泽市,菏泽市,1,山东,山东省,115.48755,35.239407,山东省菏泽市
372922,曹县(曹城镇),曹县,4,山东,山东省,115.54846,34.831809,山东省曹县
372923,定陶县(定陶镇),定陶县,4,山东,山东省,115.57944,35.077275,山东省定陶县
372924,成武县(成武镇),成武县,2,山东,山东省,115.89652,34.958606,山东省成武县
372925,单县(单城镇),单县,3,山东,山东省,116.11158,34.784658,山东省单县
372928,郓城县(郓城镇),郓城县,5,山东,山东省,115.94539,35.581476,山东省郓城县
372929,鄄城县(鄄城镇),鄄城县,2,山东,山东省,115.51661,35.569204,山东省鄄城县
372930,东明县(城关镇),东明县,2,山东,山东省,115.11403,35.281725,山东省东明县
410101,郑州市,郑州市,12,河南,河南省,113.63156,34.75261,河南省郑州市
410122,中牟县(城关镇),中牟县,2,河南,河南省,113.98248,34.725011,河南省中牟县
410181,巩义市,巩义市,12,河南,河南省,113.02843,34.754097,河南省巩义市
410182,荥阳市,荥阳市,21,河南,河南省,113.38942,34.793811,河南省荥阳市
410183,新密市,新密市,31,河南,河南省,113.39739,34.545898,河南省新密市
410184,新郑市,新郑市,4,河南,河南省,113.74643,34.401766,河南省新郑市
410185,登封市,登封市,6,河南,河南省,113.05642,34.459697,河南省登封市
410201,开封市,开封市,13,河南,河南省,114.32077,34.804014,河南省开封市
410221,杞县(城关镇),杞县,10,河南,河南省,114.78099,34.555127,河南省杞县
410222,通许县(城关镇),通许县,9,河南,河南省,114.48403,34.482146,河南省通许县
410223,尉氏县(城关镇),尉氏县,1,河南,河南省,114.21021,34.416523,河南省尉氏县
410224,开封县(城关镇),开封县,13,河南,河南省,114.42977,34.759778,河南省开封县
410225,兰考县(城关镇),兰考县,3,河南,河南省,114.82725,34.838656,河南省兰考县
410301,洛阳市,洛阳市,56,河南,河南省,112.45942,34.624263,河南省洛阳市
410322,孟津县(城关镇),孟津县,14,河南,河南省,114.39812,34.063866,河南省孟津县
410323,新安县(城关镇),新安县,24,河南,河南省,112.14061,34.734383,河南省新安县
410324,栾川县(城关镇),栾川县,2,河南,河南省,111.62243,33.791822,河南省栾川县
410325,嵩县(城关镇),嵩县,15,河南,河南省,112.10319,34.153273,河南省嵩县
410326,汝阳县(城关镇),汝阳县,3,河南,河南省,112.47866,34.158938,河南省汝阳县
410327,宜阳县(城关镇),宜阳县,19,河南,河南省,112.17947,34.541047,河南省宜阳县
410328,洛宁县(城关镇),洛宁县,173,河南,河南省,111.65959,34.394985,河南省洛宁县
410329,伊川县(城关镇),伊川县,7,河南,河南省,112.43241,34.427646,河南省伊川县
410381,偃师市,偃师市,10,河南,河南省,113.75938,34.771713,河南省偃师市
410401,平顶山市,平顶山市,4,河南,河南省,113.19953,33.772051,河南省平顶山市
410421,宝丰县(城关镇),宝丰县,7,河南,河南省,113.06145,33.874746,河南省宝丰县
410422,叶县(昆阳镇),叶县,4,河南,河南省,113.36358,33.632492,河南省叶县
410423,鲁山县(鲁阳镇),鲁山县,6,河南,河南省,112.91443,33.744879,河南省鲁山县
410425,郏县(城关镇),郏县,9,河南,河南省,113.21961,33.977486,河南省郏县
410482,汝州市,汝州市,5,河南,河南省,112.85055,34.172768,河南省汝州市
410501,安阳市,安阳市,7,河南,河南省,114.3995,36.105941,河南省安阳市
410522,安阳县(安阳市),安阳县,7,河南,河南省,114.47673,36.088624,河南省安阳县
410523,汤阴县(城关镇),汤阴县,7,河南,河南省,114.37418,35.921151,河南省汤阴县
410526,滑县(道口镇),滑县,1,河南,河南省,114.52173,35.57908,河南省滑县
410527,内黄县(城关镇),内黄县,1,河南,河南省,114.90759,35.97695,河南省内黄县
410581,林州市,林州市,6,河南,河南省,113.82559,36.088853,河南省林州市
410621,浚县(城关镇),浚县,9,河南,河南省,114.557,35.678538,河南省浚县
410622,淇县(朝歌镇),淇县,1,河南,河南省,114.21549,35.627277,河南省淇县
410701,新乡市,新乡市,59,河南,河南省,113.81159,35.196564,河南省新乡市
410721,新乡县(新乡市),新乡县,59,河南,河南省,113.81159,35.196564,河南省新乡县
410724,获嘉县(城关镇),获嘉县,13,河南,河南省,113.67736,35.254039,河南省获嘉县
410726,延津县(城关镇),延津县,7,河南,河南省,114.20358,35.150464,河南省延津县
410727,封丘县(城关镇),封丘县,4,河南,河南省,114.43222,35.039229,河南省封丘县
410728,长垣县(城关镇),长垣县,1,河南,河南省,114.39812,34.063866,河南省长垣县
410781,卫辉市,卫辉市,3,河南,河南省,114.0716,35.404069,河南省卫辉市
410782,辉县市,辉县市,5,河南,河南省,113.810421,35.467722,河南省辉县市
410801,焦作市,焦作市,7,河南,河南省,113.24855,35.220963,河南省焦作市
410821,修武县(城关镇),修武县,4,河南,河南省,113.4561,35.238906,河南省修武县
410822,博爱县(清化镇),博爱县,6,河南,河南省,113.08909,35.174856,河南省博爱县
410823,武陟县(木城镇),武陟县,1,河南,河南省,113.4084,35.105838,河南省武陟县
410825,温县(温泉镇),温县,8,河南,河南省,113.08657,34.946135,河南省温县
410881,济源市,济源市,40,河南,河南省,112.608003,35.076453,河南省济源市
410882,沁阳市,沁阳市,15,河南,河南省,112.95752,35.093786,河南省沁阳市
410883,孟州市,孟州市,7,河南,河南省,112.79739,34.913598,河南省孟州市
410901,濮阳市,濮阳市,2,河南,河南省,115.0356,35.767593,河南省濮阳市
410922,清丰县(城关镇),清丰县,3,河南,河南省,115.1088,35.900709,河南省清丰县
410923,南乐县(城关镇),南乐县,10,河南,河南省,115.21223,36.083525,河南省南乐县
410926,范县(樱桃园),范县,1,河南,河南省,115.50211,35.912023,河南省范县
410928,濮阳县（城关镇）,濮阳县,2,河南,河南省,115.01965,35.719423,河南省濮阳县
411001,许昌市,许昌市,4,河南,河南省,113.85848,34.041432,河南省许昌市
411023,许昌县(许昌市),许昌县,4,河南,河南省,113.82948,34.130525,河南省许昌县
411024,鄢陵县(安陵镇),鄢陵县,6,河南,河南省,114.20261,34.108196,河南省鄢陵县
411025,襄城县(城关镇),襄城县,3,河南,河南省,113.51342,33.857912,河南省襄城县
411081,禹州市,禹州市,3,河南,河南省,113.49522,34.148267,河南省禹州市
411122,临颖县(城关镇),临颖县,1,河南,河南省,114.39812,34.063866,河南省临颖县
411201,三门峡市,三门峡市,1,河南,河南省,111.20653,34.778327,河南省三门峡市
411221,渑池县(城关镇),渑池县,5,河南,河南省,111.76075,34.77436,河南省渑池县
411222,陕县(大营镇),陕县,14,河南,河南省,111.08032,34.704844,河南省陕县
411224,卢氏县(城关镇),卢氏县,6,河南,河南省,111.05181,34.057726,河南省卢氏县
411281,义马市,义马市,1,河南,河南省,111.88051,34.753028,河南省义马市
411282,灵宝市,灵宝市,1,河南,河南省,110.90041,34.523143,河南省灵宝市
411301,南阳市,南阳市,45,河南,河南省,112.5345,32.996562,河南省南阳市
411321,南召县(城关镇),南召县,11,河南,河南省,112.42944,33.511328,河南省南召县
411322,方城县(城关镇),方城县,6,河南,河南省,113.0185,33.260539,河南省方城县
411323,西峡县(城关镇),西峡县,2,河南,河南省,111.4804,33.313316,河南省西峡县
411324,镇平县(城关镇),镇平县,13,河南,河南省,111.84182,33.05098,河南省镇平县
411325,内乡县(城关镇),内乡县,5,河南,河南省,102.2437,26.669482,河南省内乡县
411326,淅川县(城关镇),淅川县,3,河南,河南省,111.49743,33.144185,河南省淅川县
411328,唐河县(城关镇),唐河县,14,河南,河南省,112.81342,32.687721,河南省唐河县
411329,新野县(城关镇),新野县,6,河南,河南省,112.36655,32.526632,河南省新野县
411330,桐柏县(城关镇),桐柏县,6,河南,河南省,113.41834,32.37627,河南省桐柏县
411401,商丘市,商丘市,7,河南,河南省,115.66245,34.420202,河南省商丘市
411421,民权县(城关镇),民权县,2,河南,河南省,115.15458,34.652479,河南省民权县
411422,睢县(城关镇),睢县,14,河南,河南省,115.10253,34.434947,河南省睢县
411423,宁陵县(城关镇),宁陵县,6,河南,河南省,115.32042,34.466634,河南省宁陵县
411424,柘城县(城关镇),柘城县,1,河南,河南省,115.31243,34.09736,河南省柘城县
411426,夏邑县(城关镇),夏邑县,5,河南,河南省,116.12553,34.255163,河南省夏邑县
411481,永城市,永城市,3,河南,河南省,116.45557,33.934801,河南省永城市
411501,信阳市,信阳市,5,河南,河南省,114.09748,32.153015,河南省信阳市
411521,罗山县(城关镇),罗山县,6,河南,河南省,114.54655,32.21231,河南省罗山县
411522,光山县(城关镇),光山县,3,河南,河南省,114.92553,32.015907,河南省光山县
411523,新县(新集镇),新县,1,河南,河南省,114.88521,31.664674,河南省新县
411524,商城县(城关镇),商城县,8,河南,河南省,115.41544,31.80314,河南省商城县
411525,固始县(城关镇),固始县,12,河南,河南省,115.68951,32.186547,河南省固始县
411526,潢川县(城关镇),潢川县,1,河南,河南省,115.05847,32.137531,河南省潢川县
411527,淮滨县(城关镇),淮滨县,1,河南,河南省,115.4244,32.44762,河南省淮滨县
412701,周口市,周口市,2,河南,河南省,114.70798,33.643084,河南省周口市
412702,项城市,项城市,9,河南,河南省,114.88151,33.473007,河南省项城市
412721,扶沟县(城关镇),扶沟县,4,河南,河南省,114.39812,34.063866,河南省扶沟县
412723,商水县(城关镇),商水县,2,河南,河南省,114.61842,33.548877,河南省商水县
412724,太康县(城关镇),太康县,39,河南,河南省,114.84438,34.070038,河南省太康县
412725,鹿邑县(城关镇),鹿邑县,2,河南,河南省,115.49059,33.867173,河南省鹿邑县
412726,郸城县(城关镇),郸城县,1,河南,河南省,115.18348,33.650828,河南省郸城县
412727,淮阳县(城关镇),淮阳县,4,河南,河南省,114.39812,34.063866,河南省淮阳县
412728,沈丘县(槐店镇),沈丘县,2,河南,河南省,115.10546,33.415691,河南省沈丘县
412821,确山县(盘龙镇),确山县,1,河南,河南省,114.0325,32.808176,河南省确山县
412822,泌阳县(泌水镇),泌阳县,2,河南,河南省,113.33356,32.729731,河南省泌阳县
412824,西平县(柏城镇),西平县,11,河南,河南省,114.02747,33.393861,河南省西平县
412825,上蔡县(蔡都镇),上蔡县,2,河南,河南省,114.27049,33.268511,河南省上蔡县
412826,汝南县(汝宁镇),汝南县,8,河南,河南省,114.36941,33.013141,河南省汝南县
412829,正阳县(真阳镇),正阳县,2,河南,河南省,114.3995,32.611641,河南省正阳县
420101,武汉市,武汉市,43,湖北,湖北省,114.31158,30.598467,湖北省武汉市
420201,黄石市,黄石市,3,湖北,湖北省,115.04553,30.205208,湖北省黄石市
420222,阳新县(兴国镇),阳新县,3,湖北,湖北省,115.21439,29.847131,湖北省阳新县
420281,大冶市,大冶市,26,湖北,湖北省,114.98644,30.101668,湖北省大冶市
420321,郧县(城关镇),郧县,4,湖北,湖北省,110.81621,32.843931,湖北省郧县
420323,竹山县(城关镇),竹山县,1,湖北,湖北省,110.23463,32.241684,湖北省竹山县
420324,竹溪县(城关镇),竹溪县,4,湖北,湖北省,109.71876,32.318647,湖北省竹溪县
420381,丹江口市,丹江口市,2,湖北,湖北省,111.51953,32.546253,湖北省丹江口市
420501,宜昌市,宜昌市,11,湖北,湖北省,111.29255,30.697446,湖北省宜昌市
420526,兴山县(古夫镇),兴山县,5,湖北,湖北省,110.76258,31.34746,湖北省兴山县
420527,秭归县(茅坪镇),秭归县,4,湖北,湖北省,110.97973,30.829062,湖北省秭归县
420528,长阳土家族自治县(龙舟坪镇),长阳土家族自治县,14,湖北,湖北省,111.17342,30.497896,湖北省长阳土家族自治县
420581,宜都市,宜都市,7,湖北,湖北省,111.45652,30.384404,湖北省宜都市
420582,当阳市,当阳市,1,湖北,湖北省,111.79457,30.826989,湖北省当阳市
420583,枝江市,枝江市,9,湖北,湖北省,111.76654,30.431731,湖北省枝江市
420621,襄阳县(张湾镇),襄阳县,1,湖北,湖北省,114.34844,30.5516,湖北省襄阳县
420624,南漳县(城关镇),南漳县,2,湖北,湖北省,111.85264,31.782343,湖北省南漳县
420625,谷城县(城关镇),谷城县,2,湖北,湖北省,111.66164,32.267912,湖北省谷城县
420626,保康县(城关镇),保康县,2,湖北,湖北省,113.75682,31.039436,湖北省保康县
420682,老河口市,老河口市,1,湖北,湖北省,111.68156,32.39246,湖北省老河口市
420683,枣阳市,枣阳市,7,湖北,湖北省,112.77847,32.13473,湖北省枣阳市
420701,鄂州市,鄂州市,13,湖北,湖北省,114.90161,30.396572,湖北省鄂州市
420801,荆门市,荆门市,12,湖北,湖北省,112.20639,31.041733,湖北省荆门市
420821,京山县(新市镇),京山县,2,湖北,湖北省,113.12655,31.024331,湖北省京山县
420881,钟祥市,钟祥市,14,湖北,湖北省,112.59447,31.17403,湖北省钟祥市
420901,孝感市,孝感市,22,湖北,湖北省,113.96346,30.924526,湖北省孝感市
420922,大悟县(城关镇),大悟县,2,湖北,湖北省,114.12771,31.566402,湖北省大悟县
420981,应城市,应城市,7,湖北,湖北省,113.57957,30.933977,湖北省应城市
420982,安陆市,安陆市,4,湖北,湖北省,113.69558,31.261415,湖北省安陆市
420983,广水市,广水市,1,湖北,湖北省,113.83259,31.622476,湖北省广水市
420984,汉川市,汉川市,13,湖北,湖北省,113.84555,30.666914,湖北省汉川市
421001,荆州市,荆州市,2,湖北,湖北省,112.24552,30.340842,湖北省荆州市
421002,沙市区,沙市区,3,湖北,湖北省,112.25861,30.331699,湖北省沙市区
421022,公安县(斗湖堤镇),公安县,7,湖北,湖北省,112.23875,30.067011,湖北省公安县
421023,监利县(容城镇),监利县,14,湖北,湖北省,112.91413,29.832189,湖北省监利县
421024,江陵县(郝穴镇),江陵县,16,湖北,湖北省,112.42468,30.038029,湖北省江陵县
421081,石首市,石首市,17,湖北,湖北省,112.43142,29.727034,湖北省石首市
421083,洪湖市,洪湖市,4,湖北,湖北省,113.48255,29.83277,湖北省洪湖市
421087,松滋市,松滋市,7,湖北,湖北省,111.77358,30.175342,湖北省松滋市
421101,黄冈市,黄冈市,186,湖北,湖北省,114.87849,30.459359,湖北省黄冈市
421122,红安县(城关镇),红安县,10,湖北,湖北省,114.6093,31.279066,湖北省红安县
421123,罗田县(凤山镇),罗田县,4,湖北,湖北省,115.40275,30.78937,湖北省罗田县
421124,英山县(温泉镇),英山县,5,湖北,湖北省,115.68332,30.746157,湖北省英山县
421125,浠水县(清泉镇),浠水县,14,湖北,湖北省,115.27315,30.44442,湖北省浠水县
421127,黄梅县(黄梅镇),黄梅县,11,湖北,湖北省,115.94606,30.078707,湖北省黄梅县
421181,麻城市,麻城市,39,湖北,湖北省,115.01656,31.176996,湖北省麻城市
421182,武穴市,武穴市,8,湖北,湖北省,115.56739,29.850441,湖北省武穴市
421201,咸宁市,咸宁市,5,湖北,湖北省,114.32852,29.847056,湖北省咸宁市
421221,嘉鱼县(鱼岳镇),嘉鱼县,12,湖北,湖北省,113.91518,29.986729,湖北省嘉鱼县
421222,通城县(隽水镇),通城县,10,湖北,湖北省,113.81864,29.261853,湖北省通城县
421223,崇阳县(天城镇),崇阳县,27,湖北,湖北省,114.0541,29.555533,湖北省崇阳县
